"Searching for Number in Range Table.....  27319105079"
"Specified Number not found in Number Range table.....  '27319105079'"
"Same Number not found in ported Number table.....  27319105079"
"Data insertion completed.....  27319105079"
"Searching for Number in Range Table.....  27319105082"
"Specified Number not found in Number Range table.....  '27319105082'"
"Same Number not found in ported Number table.....  27319105082"
"Data insertion completed.....  27319105082"
"Searching for Number in Range Table.....  27319105084"
"Specified Number not found in Number Range table.....  '27319105084'"
"Same Number not found in ported Number table.....  27319105084"
"Data insertion completed.....  27319105084"
"Searching for Number in Range Table.....  27319105085"
"Specified Number not found in Number Range table.....  '27319105085'"
"Same Number not found in ported Number table.....  27319105085"
"Data insertion completed.....  27319105085"
"Searching for Number in Range Table.....  27319105086"
"Specified Number not found in Number Range table.....  '27319105086'"
"Same Number not found in ported Number table.....  27319105086"
"Data insertion completed.....  27319105086"
"Searching for Number in Range Table.....  27319105434"
"Specified Number not found in Number Range table.....  '27319105434'"
"Same Number not found in ported Number table.....  27319105434"
"Data insertion completed.....  27319105434"
"Searching for Number in Range Table.....  27319105435"
"Specified Number not found in Number Range table.....  '27319105435'"
"Same Number not found in ported Number table.....  27319105435"
"Data insertion completed.....  27319105435"
"Searching for Number in Range Table.....  27319105440"
"Specified Number not found in Number Range table.....  '27319105440'"
"Same Number not found in ported Number table.....  27319105440"
"Data insertion completed.....  27319105440"
"Searching for Number in Range Table.....  27319105444"
"Specified Number not found in Number Range table.....  '27319105444'"
"Same Number not found in ported Number table.....  27319105444"
"Data insertion completed.....  27319105444"
"Searching for Number in Range Table.....  27319105445"
"Specified Number not found in Number Range table.....  '27319105445'"
"Same Number not found in ported Number table.....  27319105445"
"Data insertion completed.....  27319105445"
"Searching for Number in Range Table.....  27319105446"
"Specified Number not found in Number Range table.....  '27319105446'"
"Same Number not found in ported Number table.....  27319105446"
"Data insertion completed.....  27319105446"
"Searching for Number in Range Table.....  27319105447"
"Specified Number not found in Number Range table.....  '27319105447'"
"Same Number not found in ported Number table.....  27319105447"
"Data insertion completed.....  27319105447"
"Searching for Number in Range Table.....  27319105448"
"Specified Number not found in Number Range table.....  '27319105448'"
"Same Number not found in ported Number table.....  27319105448"
"Data insertion completed.....  27319105448"
"Searching for Number in Range Table.....  27319105449"
"Specified Number not found in Number Range table.....  '27319105449'"
"Same Number not found in ported Number table.....  27319105449"
"Data insertion completed.....  27319105449"
"Searching for Number in Range Table.....  27319105451"
"Specified Number not found in Number Range table.....  '27319105451'"
"Same Number not found in ported Number table.....  27319105451"
"Data insertion completed.....  27319105451"
"Searching for Number in Range Table.....  27319105452"
"Specified Number not found in Number Range table.....  '27319105452'"
"Same Number not found in ported Number table.....  27319105452"
"Data insertion completed.....  27319105452"
"Searching for Number in Range Table.....  27319105453"
"Specified Number not found in Number Range table.....  '27319105453'"
"Same Number not found in ported Number table.....  27319105453"
"Data insertion completed.....  27319105453"
"Searching for Number in Range Table.....  27319105454"
"Specified Number not found in Number Range table.....  '27319105454'"
"Same Number not found in ported Number table.....  27319105454"
"Data insertion completed.....  27319105454"
"Searching for Number in Range Table.....  27319105456"
"Specified Number not found in Number Range table.....  '27319105456'"
"Same Number not found in ported Number table.....  27319105456"
"Data insertion completed.....  27319105456"
"Searching for Number in Range Table.....  27319105458"
"Specified Number not found in Number Range table.....  '27319105458'"
"Same Number not found in ported Number table.....  27319105458"
"Data insertion completed.....  27319105458"
"Searching for Number in Range Table.....  27319105459"
"Specified Number not found in Number Range table.....  '27319105459'"
"Same Number not found in ported Number table.....  27319105459"
"Data insertion completed.....  27319105459"
"Searching for Number in Range Table.....  27214214908"
"Specified Number not found in Number Range table.....  '27214214908'"
"Same Number not found in ported Number table.....  27214214908"
"Data insertion completed.....  27214214908"
"Searching for Number in Range Table.....  27357880424"
"Specified Number not found in Number Range table.....  '27357880424'"
"Same Number not found in ported Number table.....  27357880424"
"Data insertion completed.....  27357880424"
"Searching for Number in Range Table.....  27357880936"
"Specified Number not found in Number Range table.....  '27357880936'"
"Same Number not found in ported Number table.....  27357880936"
"Data insertion completed.....  27357880936"
"Searching for Number in Range Table.....  27357974196"
"Specified Number not found in Number Range table.....  '27357974196'"
"Same Number not found in ported Number table.....  27357974196"
"Data insertion completed.....  27357974196"
"Searching for Number in Range Table.....  27357979006"
"Specified Number not found in Number Range table.....  '27357979006'"
"Same Number not found in ported Number table.....  27357979006"
"Data insertion completed.....  27357979006"
"Searching for Number in Range Table.....  27357979008"
"Specified Number not found in Number Range table.....  '27357979008'"
"Same Number not found in ported Number table.....  27357979008"
"Data insertion completed.....  27357979008"
"Searching for Number in Range Table.....  27357979333"
"Specified Number not found in Number Range table.....  '27357979333'"
"Same Number not found in ported Number table.....  27357979333"
"Data insertion completed.....  27357979333"
"Searching for Number in Range Table.....  27357979334"
"Specified Number not found in Number Range table.....  '27357979334'"
"Same Number not found in ported Number table.....  27357979334"
"Data insertion completed.....  27357979334"
"Searching for Number in Range Table.....  27118671441"
"Specified Number not found in Number Range table.....  '27118671441'"
"Same Number not found in ported Number table.....  27118671441"
"Data insertion completed.....  27118671441"
"Searching for Number in Range Table.....  27164213515"
"Specified Number not found in Number Range table.....  '27164213515'"
"Same Number not found in ported Number table.....  27164213515"
"Data insertion completed.....  27164213515"
"Searching for Number in Range Table.....  27118234270"
"Specified Number not found in Number Range table.....  '27118234270'"
"Same Number not found in ported Number table.....  27118234270"
"Data insertion completed.....  27118234270"
"XML File Process Completed Its move to Done Directory....  /var/www/html/astpp/xml/GNP/process/DGNPDownload20140201023022.xml"
